kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,i32,390892,13,0,0,7.329121,0.955094
saxpy,i32,390892,14,0,0,6.886865,1.016428
saxpy,i32,390892,15,0,0,7.048424,0.993130
saxpy,i32,390892,16,0,0,7.327610,0.955291
saxpy,i32,390892,17,0,0,7.499616,0.933381
saxpy,i32,390892,18,0,0,7.337238,0.954038
saxpy,i32,390892,19,0,0,7.513744,0.931626
saxpy,i32,544578,0,0,0,8.029503,0.871785
saxpy,i32,544578,1,0,0,8.051823,0.869368
saxpy,i32,544578,2,0,0,8.033175,0.871386
saxpy,i32,544578,3,0,0,8.047955,0.869786
saxpy,i32,544578,4,0,0,8.048193,0.869760
saxpy,i32,544578,5,0,0,8.029681,0.871766
saxpy,i32,544578,6,0,0,8.067986,0.867627
saxpy,i32,544578,7,0,0,8.051049,0.869452
saxpy,i32,544578,8,0,0,8.046469,0.869947
saxpy,i32,544578,9,0,0,8.061716,0.868302
saxpy,i32,544578,10,0,0,8.051882,0.869362
saxpy,i32,544578,11,0,0,8.034835,0.871206
saxpy,i32,544578,12,0,0,8.068046,0.867620
saxpy,i32,544578,13,0,0,8.070258,0.867382
saxpy,i32,544578,14,0,0,0.692047,10.114922
saxpy,i32,544578,15,0,0,3.690648,1.896686
saxpy,i32,544578,16,0,0,5.458829,1.282326
saxpy,i32,544578,17,0,0,8.044211,0.870191
saxpy,i32,544578,18,0,0,8.048431,0.869735
saxpy,i32,544578,19,0,0,8.046350,0.869960
saxpy,i32,758688,0,0,0,5.820370,1.202673
saxpy,i32,758688,1,0,0,7.449102,0.939711
saxpy,i32,758688,2,0,0,6.469664,1.081973
saxpy,i32,758688,3,0,0,6.431220,1.088440
saxpy,i32,758688,4,0,0,7.024299,0.996541
saxpy,i32,758688,5,0,0,7.370941,0.949675
saxpy,i32,758688,6,0,0,7.043471,0.993828
saxpy,i32,758688,7,0,0,7.311240,0.957430
saxpy,i32,758688,8,0,0,7.107742,0.984842
saxpy,i32,758688,9,0,0,7.402369,0.945643
saxpy,i32,758688,10,0,0,6.757676,1.035859
saxpy,i32,758688,11,0,0,7.372087,0.949528
saxpy,i32,758688,12,0,0,7.442927,0.940490
saxpy,i32,758688,13,0,0,7.442525,0.940541
saxpy,i32,758688,14,0,0,7.441503,0.940670
saxpy,i32,758688,15,0,0,7.443949,0.940361
saxpy,i32,758688,16,0,0,7.282641,0.961190
saxpy,i32,758688,17,0,0,6.904660,1.013808
saxpy,i32,758688,18,0,0,5.657482,1.237300
saxpy,i32,758688,19,0,0,6.014936,1.163770
saxpy,i32,1056978,0,0,0,5.754564,1.216426
saxpy,i32,1056978,1,0,0,7.107738,0.984842
saxpy,i32,1056978,2,0,0,7.103081,0.985488
saxpy,i32,1056978,3,0,0,7.358824,0.951239
saxpy,i32,1056978,4,0,0,7.353269,0.951958
saxpy,i32,1056978,5,0,0,6.244054,1.121067
saxpy,i32,1056978,6,0,0,4.736628,1.477844
saxpy,i32,1056978,7,0,0,6.260141,1.118186
saxpy,i32,1056978,8,0,0,6.921401,1.011356
saxpy,i32,1056978,9,0,0,7.147051,0.979425
saxpy,i32,1056978,10,0,0,7.114172,0.983951
saxpy,i32,1056978,11,0,0,3.811035,1.836771
saxpy,i32,1056978,12,0,0,4.628067,1.512511
saxpy,i32,1056978,13,0,0,6.441491,1.086705
saxpy,i32,1056978,14,0,0,6.964934,1.005035
saxpy,i32,1056978,15,0,0,7.115274,0.983799
saxpy,i32,1056978,16,0,0,6.894224,1.015343
saxpy,i32,1056978,17,0,0,7.084489,0.988074
saxpy,i32,1056978,18,0,0,6.486655,1.079139
saxpy,i32,1056978,19,0,0,6.428328,1.088930
saxpy,i32,1472547,0,0,0,6.204129,1.128281
saxpy,i32,1472547,1,0,0,6.666380,1.050045
saxpy,i32,1472547,2,0,0,3.446295,2.031167
saxpy,i32,1472547,3,0,0,4.939694,1.417092
saxpy,i32,1472547,4,0,0,4.689926,1.492561
saxpy,i32,1472547,5,0,0,5.441484,1.286414
saxpy,i32,1472547,6,0,0,7.257802,0.964479
saxpy,i32,1472547,7,0,0,7.544806,0.927791
saxpy,i32,1472547,8,0,0,7.612517,0.919538
saxpy,i32,1472547,9,0,0,7.484105,0.935316
saxpy,i32,1472547,10,0,0,7.591794,0.922048
saxpy,i32,1472547,11,0,0,7.653169,0.914654
saxpy,i32,1472547,12,0,0,6.782335,1.032093
saxpy,i32,1472547,13,0,0,6.790936,1.030786
saxpy,i32,1472547,14,0,0,6.999943,1.000008
saxpy,i32,1472547,15,0,0,4.460968,1.569166
saxpy,i32,1472547,16,0,0,5.177779,1.351931
saxpy,i32,1472547,17,0,0,5.659322,1.236897
saxpy,i32,1472547,18,0,0,5.505251,1.271513
saxpy,i32,1472547,19,0,0,5.128460,1.364932
saxpy,i32,2051504,0,0,0,2.692236,2.600069
saxpy,i32,2051504,1,0,0,2.642081,2.649427
saxpy,i32,2051504,2,0,0,2.685032,2.607045
saxpy,i32,2051504,3,0,0,2.712559,2.580589
saxpy,i32,2051504,4,0,0,3.488572,2.006552
saxpy,i32,2051504,5,0,0,3.912077,1.789331
saxpy,i32,2051504,6,0,0,3.975858,1.760626
saxpy,i32,2051504,7,0,0,4.036135,1.734332
saxpy,i32,2051504,8,0,0,3.532005,1.981877
saxpy,i32,2051504,9,0,0,3.782605,1.850577
saxpy,i32,2051504,10,0,0,2.943484,2.378134
saxpy,i32,2051504,11,0,0,3.255590,2.150148
saxpy,i32,2051504,12,0,0,3.834209,1.825670
saxpy,i32,2051504,13,0,0,4.196208,1.668173
saxpy,i32,2051504,14,0,0,3.848689,1.818801
saxpy,i32,2051504,15,0,0,4.638087,1.509243
saxpy,i32,2051504,16,0,0,5.020236,1.394357
saxpy,i32,2051504,17,0,0,4.761324,1.470179
saxpy,i32,2051504,18,0,0,5.473210,1.278957
saxpy,i32,2051504,19,0,0,5.908463,1.184741
saxpy,i32,2858088,0,0,0,4.432228,1.579341
saxpy,i32,2858088,1,0,0,5.406595,1.294715
saxpy,i32,2858088,2,0,0,5.437510,1.287354
saxpy,i32,2858088,3,0,0,5.207664,1.344173
saxpy,i32,2858088,4,0,0,5.661683,1.236382
saxpy,i32,2858088,5,0,0,5.527886,1.266307
saxpy,i32,2858088,6,0,0,5.733376,1.220921
saxpy,i32,2858088,7,0,0,4.927030,1.420734
saxpy,i32,2858088,8,0,0,5.713331,1.225205
saxpy,i32,2858088,9,0,0,5.197498,1.346802
saxpy,i32,2858088,10,0,0,5.734803,1.220617
saxpy,i32,2858088,11,0,0,5.753030,1.216750
saxpy,i32,2858088,12,0,0,5.819033,1.202949
saxpy,i32,2858088,13,0,0,6.026479,1.161541
saxpy,i32,2858088,14,0,0,3.733092,1.875121
saxpy,i32,2858088,15,0,0,4.685122,1.494091
saxpy,i32,2858088,16,0,0,4.854857,1.441855
saxpy,i32,2858088,17,0,0,5.228188,1.338896
saxpy,i32,2858088,18,0,0,4.796408,1.459425
saxpy,i32,2858088,19,0,0,4.952347,1.413471
saxpy,i32,3981793,0,0,0,4.559992,1.535091
saxpy,i32,3981793,1,0,0,4.203069,1.665450
saxpy,i32,3981793,2,0,0,3.839158,1.823317
saxpy,i32,3981793,3,0,0,4.415252,1.585413
saxpy,i32,3981793,4,0,0,4.776246,1.465586
saxpy,i32,3981793,5,0,0,4.784941,1.462923
saxpy,i32,3981793,6,0,0,4.692180,1.491844
saxpy,i32,3981793,7,0,0,4.618658,1.515592
saxpy,i32,3981793,8,0,0,4.767376,1.468313
saxpy,i32,3981793,9,0,0,4.824162,1.451029
saxpy,i32,3981793,10,0,0,4.632977,1.510908
saxpy,i32,3981793,11,0,0,4.808395,1.455787
saxpy,i32,3981793,12,0,0,4.748974,1.474003
saxpy,i32,3981793,13,0,0,4.886284,1.432582
saxpy,i32,3981793,14,0,0,4.944178,1.415807
saxpy,i32,3981793,15,0,0,4.605232,1.520010
saxpy,i32,3981793,16,0,0,3.255518,2.150196
saxpy,i32,3981793,17,0,0,3.800410,1.841907
saxpy,i32,3981793,18,0,0,3.910853,1.789891
saxpy,i32,3981793,19,0,0,3.986624,1.755872
saxpy,i32,5547302,0,0,0,4.611077,1.518084
saxpy,i32,5547302,1,0,0,4.428974,1.580502
saxpy,i32,5547302,2,0,0,4.587571,1.525862
saxpy,i32,5547302,3,0,0,4.631316,1.511449
saxpy,i32,5547302,4,0,0,4.359137,1.605822
saxpy,i32,5547302,5,0,0,4.622394,1.514367
saxpy,i32,5547302,6,0,0,4.631274,1.511463
saxpy,i32,5547302,7,0,0,3.302497,2.119608
saxpy,i32,5547302,8,0,0,3.520202,1.988522
saxpy,i32,5547302,9,0,0,3.990870,1.754004
saxpy,i32,5547302,10,0,0,4.278080,1.636248
saxpy,i32,5547302,11,0,0,4.482272,1.561708
saxpy,i32,5547302,12,0,0,4.501976,1.554873
saxpy,i32,5547302,13,0,0,4.502586,1.554662
saxpy,i32,5547302,14,0,0,4.541148,1.541460
saxpy,i32,5547302,15,0,0,4.438821,1.576995
saxpy,i32,5547302,16,0,0,4.384519,1.596526
saxpy,i32,5547302,17,0,0,4.208107,1.663456
saxpy,i32,5547302,18,0,0,4.526899,1.546312
saxpy,i32,5547302,19,0,0,3.974827,1.761083
saxpy,i32,7728318,0,0,0,3.822838,1.831101
saxpy,i32,7728318,1,0,0,3.997032,1.751300
saxpy,i32,7728318,2,0,0,3.526638,1.984893
saxpy,i32,7728318,3,0,0,4.445868,1.574496
saxpy,i32,7728318,4,0,0,4.461627,1.568934
saxpy,i32,7728318,5,0,0,4.542583,1.540974
saxpy,i32,7728318,6,0,0,4.363908,1.604067
saxpy,i32,7728318,7,0,0,4.498053,1.556229
saxpy,i32,7728318,8,0,0,4.548535,1.538957
saxpy,i32,7728318,9,0,0,4.289481,1.631899
saxpy,i32,7728318,10,0,0,4.471711,1.565396
saxpy,i32,7728318,11,0,0,4.193175,1.669379
saxpy,i32,7728318,12,0,0,4.579591,1.528521
saxpy,i32,7728318,13,0,0,4.600076,1.521714
saxpy,i32,7728318,14,0,0,4.552375,1.537659
saxpy,i32,7728318,15,0,0,4.581424,1.527909
saxpy,i32,7728318,16,0,0,3.582507,1.953939
saxpy,i32,7728318,17,0,0,3.156634,2.217552
saxpy,i32,7728318,18,0,0,3.679526,1.902419
saxpy,i32,7728318,19,0,0,4.522412,1.547846
saxpy,i32,10766836,0,0,0,4.157233,1.683812
saxpy,i32,10766836,1,0,0,4.004120,1.748199
saxpy,i32,10766836,2,0,0,4.355524,1.607155
saxpy,i32,10766836,3,0,0,4.263104,1.641996
saxpy,i32,10766836,4,0,0,4.631721,1.511317
saxpy,i32,10766836,5,0,0,4.468765,1.566428
saxpy,i32,10766836,6,0,0,4.495864,1.556987
saxpy,i32,10766836,7,0,0,4.575476,1.529895
saxpy,i32,10766836,8,0,0,4.265886,1.640925
saxpy,i32,10766836,9,0,0,4.467164,1.566990
saxpy,i32,10766836,10,0,0,4.592328,1.524281
saxpy,i32,10766836,11,0,0,4.224424,1.657030
saxpy,i32,10766836,12,0,0,4.633234,1.510824
saxpy,i32,10766836,13,0,0,3.317518,2.110011
saxpy,i32,10766836,14,0,0,3.800236,1.841991
saxpy,i32,10766836,15,0,0,4.642682,1.507749
saxpy,i32,10766836,16,0,0,3.921136,1.785197
saxpy,i32,10766836,17,0,0,4.621283,1.514731
saxpy,i32,10766836,18,0,0,4.503367,1.554393
saxpy,i32,10766836,19,0,0,3.773128,1.855225
saxpy,i32,15000000,0,0,0,3.452901,2.027281
saxpy,i32,15000000,1,0,0,3.872791,1.807482
saxpy,i32,15000000,2,0,0,4.044003,1.730958
saxpy,i32,15000000,3,0,0,4.232577,1.653839
saxpy,i32,15000000,4,0,0,4.444702,1.574909
saxpy,i32,15000000,5,0,0,4.296710,1.629154
saxpy,i32,15000000,6,0,0,4.311929,1.623403
saxpy,i32,15000000,7,0,0,4.282324,1.634626
saxpy,i32,15000000,8,0,0,3.896163,1.796639
saxpy,i32,15000000,9,0,0,3.885451,1.801593
saxpy,i32,15000000,10,0,0,3.915930,1.787570
saxpy,i32,15000000,11,0,0,4.206368,1.664144
saxpy,i32,15000000,12,0,0,3.636427,1.924967
saxpy,i32,15000000,13,0,0,3.858805,1.814033
saxpy,i32,15000000,14,0,0,3.931660,1.780418
saxpy,i32,15000000,15,0,0,4.335719,1.614496
saxpy,i32,15000000,16,0,0,3.320211,2.108300
saxpy,i32,15000000,17,0,0,3.574385,1.958379
saxpy,i32,15000000,18,0,0,4.382880,1.597123
saxpy,i32,15000000,19,0,0,4.329771,1.616714
saxpy,i32,1000,0,0,1,6.042296,1.158500
saxpy,i32,1000,1,0,1,7.434944,0.941500
saxpy,i32,1000,2,0,1,7.462687,0.938000
saxpy,i32,1000,3,0,1,7.462687,0.938000
saxpy,i32,1000,4,0,1,7.490637,0.934500
saxpy,i32,1000,5,0,1,7.462687,0.938000
saxpy,i32,1000,6,0,1,7.462687,0.938000
saxpy,i32,1000,7,0,1,7.462687,0.938000
saxpy,i32,1000,8,0,1,7.299270,0.959000
saxpy,i32,1000,9,0,1,6.944444,1.008000
saxpy,i32,1000,10,0,1,7.042254,0.994000
saxpy,i32,1000,11,0,1,7.042254,0.994000
saxpy,i32,1000,12,0,1,7.067138,0.990500
saxpy,i32,1000,13,0,1,7.067138,0.990500
saxpy,i32,1000,14,0,1,7.067138,0.990500
saxpy,i32,1000,15,0,1,7.067138,0.990500
saxpy,i32,1000,16,0,1,6.622517,1.057000
saxpy,i32,1000,17,0,1,7.017544,0.997500
saxpy,i32,1000,18,0,1,7.017544,0.997500
saxpy,i32,1000,19,0,1,6.993007,1.001000
saxpy,i32,1393,0,0,1,7.035354,0.994975
saxpy,i32,1393,1,0,1,7.143590,0.979899
saxpy,i32,1393,2,0,1,7.180412,0.974874
saxpy,i32,1393,3,0,1,7.198966,0.972362
saxpy,i32,1393,4,0,1,7.198966,0.972362
saxpy,i32,1393,5,0,1,7.236364,0.967337
saxpy,i32,1393,6,0,1,7.217617,0.969849
saxpy,i32,1393,7,0,1,7.217617,0.969849
saxpy,i32,1393,8,0,1,7.217617,0.969849
saxpy,i32,1393,9,0,1,7.217617,0.969849
saxpy,i32,1393,10,0,1,7.236364,0.967337
saxpy,i32,1393,11,0,1,7.180412,0.974874
saxpy,i32,1393,12,0,1,7.217617,0.969849
saxpy,i32,1393,13,0,1,7.217617,0.969849
saxpy,i32,1393,14,0,1,7.180412,0.974874
saxpy,i32,1393,15,0,1,7.161954,0.977387
saxpy,i32,1393,16,0,1,7.071066,0.989950
saxpy,i32,1393,17,0,1,7.000000,1.000000
saxpy,i32,1393,18,0,1,7.017632,0.997487
saxpy,i32,1393,19,0,1,6.965000,1.005025
saxpy,i32,1941,0,0,1,7.641732,0.916023
saxpy,i32,1941,1,0,1,7.508704,0.932251
saxpy,i32,1941,2,0,1,7.552529,0.926842
saxpy,i32,1941,3,0,1,7.552529,0.926842
saxpy,i32,1941,4,0,1,7.552529,0.926842
saxpy,i32,1941,5,0,1,7.567251,0.925039
saxpy,i32,1941,6,0,1,7.537864,0.928645
saxpy,i32,1941,7,0,1,7.552529,0.926842
saxpy,i32,1941,8,0,1,7.552529,0.926842
saxpy,i32,1941,9,0,1,7.552529,0.926842
saxpy,i32,1941,10,0,1,7.175601,0.975528
saxpy,i32,1941,11,0,1,7.096892,0.986347
saxpy,i32,1941,12,0,1,7.109890,0.984544
saxpy,i32,1941,13,0,1,7.109890,0.984544
saxpy,i32,1941,14,0,1,7.096892,0.986347
saxpy,i32,1941,15,0,1,7.096892,0.986347
saxpy,i32,1941,16,0,1,7.096892,0.986347
saxpy,i32,1941,17,0,1,7.109890,0.984544
saxpy,i32,1941,18,0,1,7.096892,0.986347
saxpy,i32,1941,19,0,1,7.096892,0.986347
saxpy,i32,2704,0,0,1,7.278600,0.961723
saxpy,i32,2704,1,0,1,7.408219,0.944896
saxpy,i32,2704,2,0,1,7.201065,0.972078
saxpy,i32,2704,3,0,1,7.201065,0.972078
saxpy,i32,2704,4,0,1,7.191489,0.973373
saxpy,i32,2704,5,0,1,7.181939,0.974667
saxpy,i32,2704,6,0,1,7.181939,0.974667
saxpy,i32,2704,7,0,1,7.191489,0.973373
saxpy,i32,2704,8,0,1,7.606188,0.920303
saxpy,i32,2704,9,0,1,7.606188,0.920303
saxpy,i32,2704,10,0,1,7.606188,0.920303
saxpy,i32,2704,11,0,1,7.627645,0.917714
saxpy,i32,2704,12,0,1,7.616901,0.919009
saxpy,i32,2704,13,0,1,7.627645,0.917714
saxpy,i32,2704,14,0,1,7.638418,0.916420
saxpy,i32,2704,15,0,1,7.616901,0.919009
saxpy,i32,2704,16,0,1,7.638418,0.916420
saxpy,i32,2704,17,0,1,7.638418,0.916420
saxpy,i32,2704,18,0,1,7.627645,0.917714
saxpy,i32,2704,19,0,1,7.616901,0.919009
saxpy,i32,3767,0,0,1,7.831601,0.893815
saxpy,i32,3767,1,0,1,7.897275,0.886382
saxpy,i32,3767,2,0,1,7.672098,0.912397
saxpy,i32,3767,3,0,1,7.687755,0.910539
saxpy,i32,3767,4,0,1,7.703476,0.908681
saxpy,i32,3767,5,0,1,7.687755,0.910539
saxpy,i32,3767,6,0,1,7.679918,0.911468
saxpy,i32,3767,7,0,1,7.679918,0.911468
saxpy,i32,3767,8,0,1,7.679918,0.911468
saxpy,i32,3767,9,0,1,7.672098,0.912397
saxpy,i32,3767,10,0,1,7.672098,0.912397
saxpy,i32,3767,11,0,1,7.664293,0.913326
saxpy,i32,3767,12,0,1,7.664293,0.913326
saxpy,i32,3767,13,0,1,7.672098,0.912397
saxpy,i32,3767,14,0,1,7.672098,0.912397
saxpy,i32,3767,15,0,1,7.687755,0.910539
saxpy,i32,3767,16,0,1,7.687755,0.910539
saxpy,i32,3767,17,0,1,7.695608,0.909610
saxpy,i32,3767,18,0,1,7.695608,0.909610
saxpy,i32,3767,19,0,1,7.679918,0.911468
saxpy,i32,5248,0,0,1,7.644574,0.915682
saxpy,i32,5248,1,0,1,7.729013,0.905678
saxpy,i32,5248,2,0,1,7.740413,0.904345
saxpy,i32,5248,3,0,1,7.734709,0.905011
saxpy,i32,5248,4,0,1,7.723326,0.906345
saxpy,i32,5248,5,0,1,7.711976,0.907679
saxpy,i32,5248,6,0,1,7.706314,0.908346
saxpy,i32,5248,7,0,1,7.700660,0.909013
saxpy,i32,5248,8,0,1,7.717647,0.907012
saxpy,i32,5248,9,0,1,7.723326,0.906345
saxpy,i32,5248,10,0,1,7.729013,0.905678
saxpy,i32,5248,11,0,1,7.734709,0.905011
saxpy,i32,5248,12,0,1,7.729013,0.905678
saxpy,i32,5248,13,0,1,7.729013,0.905678
saxpy,i32,5248,14,0,1,7.717647,0.907012
saxpy,i32,5248,15,0,1,7.711976,0.907679
saxpy,i32,5248,16,0,1,7.706314,0.908346
saxpy,i32,5248,17,0,1,7.717647,0.907012
saxpy,i32,5248,18,0,1,7.723326,0.906345
saxpy,i32,5248,19,0,1,7.723326,0.906345
saxpy,i32,7312,0,0,1,7.917704,0.884095
saxpy,i32,7312,1,0,1,7.729387,0.905635
saxpy,i32,7312,2,0,1,7.530381,0.929568
saxpy,i32,7312,3,0,1,7.322984,0.955894
saxpy,i32,7312,4,0,1,7.319319,0.956373
saxpy,i32,7312,5,0,1,7.308346,0.957809
saxpy,i32,7312,6,0,1,7.297405,0.959245
saxpy,i32,7312,7,0,1,7.293766,0.959724
saxpy,i32,7312,8,0,1,7.304695,0.958288
saxpy,i32,7312,9,0,1,7.319319,0.956373
saxpy,i32,7312,10,0,1,7.326653,0.955416
saxpy,i32,7312,11,0,1,7.745763,0.903720
saxpy,i32,7312,12,0,1,7.733474,0.905156
saxpy,i32,7312,13,0,1,7.717150,0.907071
saxpy,i32,7312,14,0,1,7.733474,0.905156
saxpy,i32,7312,15,0,1,7.745763,0.903720
saxpy,i32,7312,16,0,1,7.753977,0.902763
saxpy,i32,7312,17,0,1,7.749868,0.903241
saxpy,i32,7312,18,0,1,7.741662,0.904199
saxpy,i32,7312,19,0,1,7.729387,0.905635
saxpy,i32,10186,0,0,1,7.989020,0.876203
saxpy,i32,10186,1,0,1,7.751903,0.903004
saxpy,i32,10186,2,0,1,7.754853,0.902661
saxpy,i32,10186,3,0,1,7.335974,0.954202
saxpy,i32,10186,4,0,1,7.346556,0.952827
saxpy,i32,10186,5,0,1,7.333333,0.954545
saxpy,i32,10186,6,0,1,7.322789,0.955920
saxpy,i32,10186,7,0,1,7.325423,0.955576
saxpy,i32,10186,8,0,1,7.621399,0.918467
saxpy,i32,10186,9,0,1,7.775573,0.900255
saxpy,i32,10186,10,0,1,7.760762,0.901973
saxpy,i32,10186,11,0,1,7.751903,0.903004
saxpy,i32,10186,12,0,1,7.760762,0.901973
saxpy,i32,10186,13,0,1,7.781513,0.899568
saxpy,i32,10186,14,0,1,7.772606,0.900599
saxpy,i32,10186,15,0,1,7.592993,0.921903
saxpy,i32,10186,16,0,1,7.325423,0.955576
saxpy,i32,10186,17,0,1,7.338617,0.953858
saxpy,i32,10186,18,0,1,7.349206,0.952484
saxpy,i32,10186,19,0,1,7.335974,0.954202
saxpy,i32,14191,0,0,1,7.560469,0.925869
saxpy,i32,14191,1,0,1,7.341438,0.953492
saxpy,i32,14191,2,0,1,5.717566,1.224297
saxpy,i32,14191,3,0,1,7.792971,0.898245
saxpy,i32,14191,4,0,1,7.769505,0.900958
saxpy,i32,14191,5,0,1,7.788694,0.898739
saxpy,i32,14191,6,0,1,7.784421,0.899232
saxpy,i32,14191,7,0,1,7.410444,0.944613
saxpy,i32,14191,8,0,1,7.572572,0.924389
saxpy,i32,14191,9,0,1,7.558455,0.926115
saxpy,i32,14191,10,0,1,7.568533,0.924882
saxpy,i32,14191,11,0,1,7.220046,0.969523
saxpy,i32,14191,12,0,1,5.991556,1.168311
saxpy,i32,14191,13,0,1,8.012987,0.873582
saxpy,i32,14191,14,0,1,7.607076,0.920196
saxpy,i32,14191,15,0,1,8.035674,0.871115
saxpy,i32,14191,16,0,1,8.015250,0.873335
saxpy,i32,14191,17,0,1,8.022046,0.872595
saxpy,i32,14191,18,0,1,8.044785,0.870129
saxpy,i32,14191,19,0,1,8.026584,0.872102
saxpy,i32,19771,0,0,1,7.638014,0.916469
saxpy,i32,19771,1,0,1,7.747257,0.903546
saxpy,i32,19771,2,0,1,7.726065,0.906024
saxpy,i32,19771,3,0,1,7.751813,0.903015
saxpy,i32,19771,4,0,1,7.735133,0.904962
saxpy,i32,19771,5,0,1,7.747257,0.903546
saxpy,i32,19771,6,0,1,7.750294,0.903192
saxpy,i32,19771,7,0,1,7.732108,0.905316
saxpy,i32,19771,8,0,1,7.759419,0.902129
saxpy,i32,19771,9,0,1,7.735133,0.904962
saxpy,i32,19771,10,0,1,7.750294,0.903192
saxpy,i32,19771,11,0,1,7.747257,0.903546
saxpy,i32,19771,12,0,1,7.736646,0.904785
saxpy,i32,19771,13,0,1,7.757897,0.902306
saxpy,i32,19771,14,0,1,7.726065,0.906024
saxpy,i32,19771,15,0,1,7.751813,0.903015
saxpy,i32,19771,16,0,1,7.744222,0.903900
saxpy,i32,19771,17,0,1,7.738160,0.904608
saxpy,i32,19771,18,0,1,7.757897,0.902306
saxpy,i32,19771,19,0,1,4.175061,1.676622
saxpy,i32,27544,0,0,1,7.731649,0.905370
saxpy,i32,27544,1,0,1,7.531857,0.929386
saxpy,i32,27544,2,0,1,7.509269,0.932181
saxpy,i32,27544,3,0,1,7.528769,0.929767
saxpy,i32,27544,4,0,1,7.520546,0.930783
saxpy,i32,27544,5,0,1,7.516442,0.931292
saxpy,i32,27544,6,0,1,7.531857,0.929386
saxpy,i32,27544,7,0,1,7.732734,0.905243
saxpy,i32,27544,8,0,1,7.379504,0.948573
saxpy,i32,27544,9,0,1,7.732734,0.905243
saxpy,i32,27544,10,0,1,7.740340,0.904353
saxpy,i32,27544,11,0,1,7.508246,0.932308
saxpy,i32,27544,12,0,1,7.517467,0.931165
saxpy,i32,27544,13,0,1,7.532887,0.929259
saxpy,i32,27544,14,0,1,7.501089,0.933198
saxpy,i32,27544,15,0,1,7.533917,0.929132
saxpy,i32,27544,16,0,1,7.512341,0.931800
saxpy,i32,27544,17,0,1,7.526711,0.930021
saxpy,i32,27544,18,0,1,7.523627,0.930402
saxpy,i32,27544,19,0,1,7.515416,0.931419
saxpy,i32,38374,0,0,1,7.680176,0.911437
saxpy,i32,38374,1,0,1,7.746064,0.903685
saxpy,i32,38374,2,0,1,6.893739,1.015414
saxpy,i32,38374,3,0,1,7.366865,0.950201
saxpy,i32,38374,4,0,1,7.386718,0.947647
saxpy,i32,38374,5,0,1,7.398111,0.946188
saxpy,i32,38374,6,0,1,7.661775,0.913626
saxpy,i32,38374,7,0,1,7.611624,0.919646
saxpy,i32,38374,8,0,1,6.837847,1.023714
saxpy,i32,38374,9,0,1,7.755457,0.902590
saxpy,i32,38374,10,0,1,7.770376,0.900857
saxpy,i32,38374,11,0,1,7.399537,0.946005
saxpy,i32,38374,12,0,1,7.762516,0.901769
saxpy,i32,38374,13,0,1,7.367572,0.950109
saxpy,i32,38374,14,0,1,7.383875,0.948012
saxpy,i32,38374,15,0,1,7.765658,0.901405
saxpy,i32,38374,16,0,1,7.775099,0.900310
saxpy,i32,38374,17,0,1,7.761731,0.901861
saxpy,i32,38374,18,0,1,7.751540,0.903046
saxpy,i32,38374,19,0,1,7.760947,0.901952
saxpy,i32,53461,0,0,1,7.742361,0.904117
saxpy,i32,53461,1,0,1,7.712761,0.907587
saxpy,i32,53461,2,0,1,7.757527,0.902349
saxpy,i32,53461,3,0,1,7.769365,0.900975
saxpy,i32,53461,4,0,1,7.768800,0.901040
saxpy,i32,53461,5,0,1,7.768800,0.901040
saxpy,i32,53461,6,0,1,7.767107,0.901236
saxpy,i32,53461,7,0,1,7.760343,0.902022
saxpy,i32,53461,8,0,1,7.745165,0.903790
saxpy,i32,53461,9,0,1,7.752465,0.902939
saxpy,i32,53461,10,0,1,7.751341,0.903070
saxpy,i32,53461,11,0,1,7.757527,0.902349
saxpy,i32,53461,12,0,1,7.763160,0.901695
saxpy,i32,53461,13,0,1,7.767107,0.901236
saxpy,i32,53461,14,0,1,7.772189,0.900647
saxpy,i32,53461,15,0,1,7.768800,0.901040
saxpy,i32,53461,16,0,1,7.767672,0.901171
saxpy,i32,53461,17,0,1,7.761469,0.901891
saxpy,i32,53461,18,0,1,7.750217,0.903200
saxpy,i32,53461,19,0,1,7.753590,0.902808
saxpy,i32,74480,0,0,1,7.740192,0.904370
saxpy,i32,74480,1,0,1,7.773313,0.900517
saxpy,i32,74480,2,0,1,7.764804,0.901504
saxpy,i32,74480,3,0,1,7.779403,0.899812
saxpy,i32,74480,4,0,1,7.765614,0.901410
saxpy,i32,74480,5,0,1,7.778184,0.899953
saxpy,i32,74480,6,0,1,7.764804,0.901504
saxpy,i32,74480,7,0,1,7.100434,0.985855
saxpy,i32,74480,8,0,1,7.770880,0.900799
saxpy,i32,74480,9,0,1,7.763590,0.901645
saxpy,i32,74480,10,0,1,7.773719,0.900470
saxpy,i32,74480,11,0,1,7.768854,0.901034
saxpy,i32,74480,12,0,1,7.777778,0.900000
saxpy,i32,74480,13,0,1,7.766018,0.901363
saxpy,i32,74480,14,0,1,7.778184,0.899953
saxpy,i32,74480,15,0,1,7.764399,0.901551
saxpy,i32,74480,16,0,1,7.777778,0.900000
saxpy,i32,74480,17,0,1,7.765209,0.901457
saxpy,i32,74480,18,0,1,7.776966,0.900094
saxpy,i32,74480,19,0,1,7.768449,0.901081
saxpy,i32,103763,0,0,1,7.738887,0.904523
saxpy,i32,103763,1,0,1,7.766110,0.901352
saxpy,i32,103763,2,0,1,7.763205,0.901689
