kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,10186,12,0,0,37.947858,0.184464
saxpy,f32,10186,13,0,0,38.089720,0.183777
saxpy,f32,10186,14,0,0,38.376648,0.182403
saxpy,f32,10186,15,0,0,37.947858,0.184464
saxpy,f32,10186,16,0,0,32.604800,0.214692
saxpy,f32,10186,17,0,0,38.376648,0.182403
saxpy,f32,10186,18,0,0,36.983666,0.189273
saxpy,f32,10186,19,0,0,25.158025,0.278241
saxpy,f32,14191,0,0,0,33.476415,0.209102
saxpy,f32,14191,1,0,0,37.951872,0.184444
saxpy,f32,14191,2,0,0,37.800266,0.185184
saxpy,f32,14191,3,0,0,37.901202,0.184691
saxpy,f32,14191,4,0,0,38.466125,0.181978
saxpy,f32,14191,5,0,0,38.941015,0.179759
saxpy,f32,14191,6,0,0,38.518318,0.181732
saxpy,f32,14191,7,0,0,38.155914,0.183458
saxpy,f32,14191,8,0,0,39.703497,0.176307
saxpy,f32,14191,9,0,0,39.209945,0.178526
saxpy,f32,14191,10,0,0,38.994505,0.179512
saxpy,f32,14191,11,0,0,39.318560,0.178033
saxpy,f32,14191,12,0,0,39.264177,0.178280
saxpy,f32,14191,13,0,0,38.623129,0.181239
saxpy,f32,14191,14,0,0,39.427778,0.177540
saxpy,f32,14191,15,0,0,39.592748,0.176800
saxpy,f32,14191,16,0,0,38.887671,0.180006
saxpy,f32,14191,17,0,0,35.663317,0.196280
saxpy,f32,14191,18,0,0,39.048143,0.179266
saxpy,f32,14191,19,0,0,39.209945,0.178526
saxpy,f32,19771,0,0,0,34.093103,0.205320
saxpy,f32,19771,1,0,0,38.100193,0.183726
saxpy,f32,19771,2,0,0,38.545809,0.181602
saxpy,f32,19771,3,0,0,38.358875,0.182487
saxpy,f32,19771,4,0,0,38.358875,0.182487
saxpy,f32,19771,5,0,0,38.508277,0.181779
saxpy,f32,19771,6,0,0,38.284608,0.182841
saxpy,f32,19771,7,0,0,38.658847,0.181071
saxpy,f32,19771,8,0,0,38.696673,0.180894
saxpy,f32,19771,9,0,0,38.621094,0.181248
saxpy,f32,19771,10,0,0,38.696673,0.180894
saxpy,f32,19771,11,0,0,38.848723,0.180186
saxpy,f32,19771,12,0,0,38.886922,0.180009
saxpy,f32,19771,13,0,0,38.583415,0.181425
saxpy,f32,19771,14,0,0,38.734574,0.180717
saxpy,f32,19771,15,0,0,38.772549,0.180540
saxpy,f32,19771,16,0,0,34.151986,0.204966
saxpy,f32,19771,17,0,0,38.621094,0.181248
saxpy,f32,19771,18,0,0,38.545809,0.181602
saxpy,f32,19771,19,0,0,38.545809,0.181602
saxpy,f32,27544,0,0,0,33.229192,0.210658
saxpy,f32,27544,1,0,0,36.802939,0.190202
saxpy,f32,27544,2,0,0,35.158902,0.199096
saxpy,f32,27544,3,0,0,37.709788,0.185628
saxpy,f32,27544,4,0,0,37.000672,0.189186
saxpy,f32,27544,5,0,0,34.715816,0.201637
saxpy,f32,27544,6,0,0,36.103539,0.193887
saxpy,f32,27544,7,0,0,34.541693,0.202654
saxpy,f32,27544,8,0,0,37.606826,0.186136
