mode,kernel,dtype,access,stride,N,trial,GFLOPs,GiBps,CPE
simd,saxpy,f32,unit,1,1000,0,6.802721,38.013166,0.764400
simd,saxpy,f32,unit,1,1000,1,17.094017,95.520264,0.304200
simd,saxpy,f32,unit,1,1000,2,18.691589,104.447392,0.278200
simd,saxpy,f32,unit,1,1000,3,23.255814,129.951987,0.223600
simd,saxpy,f32,unit,1,1000,4,24.096386,134.649047,0.215800
simd,saxpy,f32,unit,1,1000,5,23.255814,129.951987,0.223600
simd,saxpy,f32,unit,1,1000,6,23.809524,133.046082,0.218400
simd,saxpy,f32,unit,1,1000,7,22.988506,128.458286,0.226200
simd,saxpy,f32,unit,1,1000,8,24.096386,134.649047,0.215800
simd,saxpy,f32,unit,1,1000,9,22.727273,126.998533,0.228800
simd,saxpy,f32,unit,1,1000,10,23.809524,133.046082,0.218400
simd,saxpy,f32,unit,1,1000,11,24.390244,136.291108,0.213200
simd,saxpy,f32,unit,1,1000,12,24.390244,136.291108,0.213200
simd,saxpy,f32,unit,1,1000,13,23.809524,133.046082,0.218400
simd,saxpy,f32,unit,1,1000,14,24.096386,134.649047,0.215800
simd,saxpy,f32,unit,1,1000,15,25.316456,141.466720,0.205400
simd,saxpy,f32,unit,1,1000,16,24.096386,134.649047,0.215800
simd,saxpy,f32,unit,1,1000,17,23.529412,131.480834,0.221000
simd,saxpy,f32,unit,1,1000,18,24.390244,136.291108,0.213200
simd,saxpy,f32,unit,1,1000,19,24.390244,136.291108,0.213200
simd,saxpy,f32,strided,2,1000,0,3.514938,19.641249,1.479400
simd,saxpy,f32,strided,2,1000,1,4.784689,26.736533,1.086800
simd,saxpy,f32,strided,2,1000,2,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,3,4.807692,26.865074,1.081600
simd,saxpy,f32,strided,2,1000,4,4.773270,26.672723,1.089400
simd,saxpy,f32,strided,2,1000,5,4.807692,26.865074,1.081600
simd,saxpy,f32,strided,2,1000,6,4.773270,26.672723,1.089400
simd,saxpy,f32,strided,2,1000,7,4.784689,26.736533,1.086800
simd,saxpy,f32,strided,2,1000,8,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,9,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,10,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,11,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,12,4.807692,26.865074,1.081600
simd,saxpy,f32,strided,2,1000,13,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,14,4.807692,26.865074,1.081600
simd,saxpy,f32,strided,2,1000,15,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,2,1000,16,4.819277,26.929809,1.079000
simd,saxpy,f32,strided,2,1000,17,4.807692,26.865074,1.081600
simd,saxpy,f32,strided,2,1000,18,4.819277,26.929809,1.079000
simd,saxpy,f32,strided,2,1000,19,4.796163,26.800650,1.084200
simd,saxpy,f32,strided,4,1000,0,7.751938,43.317329,0.670800
simd,saxpy,f32,strided,4,1000,1,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,4,1000,2,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,4,1000,3,8.928571,49.892281,0.582400
simd,saxpy,f32,strided,4,1000,4,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,5,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,6,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,4,1000,7,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,8,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,9,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,10,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,11,9.049774,50.569552,0.574600
simd,saxpy,f32,strided,4,1000,12,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,4,1000,13,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,14,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,15,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,4,1000,16,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,17,9.009009,50.341761,0.577200
simd,saxpy,f32,strided,4,1000,18,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,4,1000,19,8.968610,50.116013,0.579800
simd,saxpy,f32,strided,8,1000,0,11.494253,64.229143,0.452400
simd,saxpy,f32,strided,8,1000,1,16.000000,89.406967,0.325000
simd,saxpy,f32,strided,8,1000,2,15.625000,87.311491,0.332800
simd,saxpy,f32,strided,8,1000,3,15.625000,87.311491,0.332800
simd,saxpy,f32,strided,8,1000,4,15.748031,87.998983,0.330200
simd,saxpy,f32,strided,8,1000,5,15.873016,88.697388,0.327600
simd,saxpy,f32,strided,8,1000,6,15.625000,87.311491,0.332800
simd,saxpy,f32,strided,8,1000,7,15.748031,87.998983,0.330200
simd,saxpy,f32,strided,8,1000,8,15.873016,88.697388,0.327600
simd,saxpy,f32,strided,8,1000,9,16.000000,89.406967,0.325000
simd,saxpy,f32,strided,8,1000,10,15.873016,88.697388,0.327600
simd,saxpy,f32,strided,8,1000,11,15.625000,87.311491,0.332800
simd,saxpy,f32,strided,8,1000,12,15.748031,87.998983,0.330200
simd,saxpy,f32,strided,8,1000,13,15.748031,87.998983,0.330200
simd,saxpy,f32,strided,8,1000,14,15.748031,87.998983,0.330200
simd,saxpy,f32,strided,8,1000,15,15.873016,88.697388,0.327600
simd,saxpy,f32,strided,8,1000,16,15.748031,87.998983,0.330200
simd,saxpy,f32,strided,8,1000,17,15.873016,88.697388,0.327600
simd,saxpy,f32,strided,8,1000,18,16.000000,89.406967,0.325000
simd,saxpy,f32,strided,8,1000,19,16.000000,89.406967,0.325000
simd,saxpy,f32,strided,16,1000,0,29.411765,164.351043,0.176800
simd,saxpy,f32,strided,16,1000,1,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,2,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,3,37.735849,210.865489,0.137800
simd,saxpy,f32,strided,16,1000,4,37.037037,206.960572,0.140400
simd,saxpy,f32,strided,16,1000,5,37.037037,206.960572,0.140400
simd,saxpy,f32,strided,16,1000,6,37.735849,210.865489,0.137800
simd,saxpy,f32,strided,16,1000,7,37.735849,210.865489,0.137800
simd,saxpy,f32,strided,16,1000,8,37.735849,210.865489,0.137800
simd,saxpy,f32,strided,16,1000,9,37.735849,210.865489,0.137800
simd,saxpy,f32,strided,16,1000,10,40.000000,223.517418,0.130000
simd,saxpy,f32,strided,16,1000,11,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,12,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,13,40.000000,223.517418,0.130000
simd,saxpy,f32,strided,16,1000,14,39.215686,219.134723,0.132600
simd,saxpy,f32,strided,16,1000,15,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,16,39.215686,219.134723,0.132600
simd,saxpy,f32,strided,16,1000,17,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,18,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,16,1000,19,38.461538,214.920594,0.135200
simd,saxpy,f32,strided,32,1000,0,34.482759,192.687429,0.150800
simd,saxpy,f32,strided,32,1000,1,52.631579,294.101866,0.098800
simd,saxpy,f32,strided,32,1000,2,50.000000,279.396772,0.104000
simd,saxpy,f32,strided,32,1000,3,50.000000,279.396772,0.104000
simd,saxpy,f32,strided,32,1000,4,52.631579,294.101866,0.098800
simd,saxpy,f32,strided,32,1000,5,50.000000,279.396772,0.104000
simd,saxpy,f32,strided,32,1000,6,47.619048,266.092164,0.109200
simd,saxpy,f32,strided,32,1000,7,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,32,1000,8,52.631579,294.101866,0.098800
simd,saxpy,f32,strided,32,1000,9,50.000000,279.396772,0.104000
simd,saxpy,f32,strided,32,1000,10,50.000000,279.396772,0.104000
simd,saxpy,f32,strided,32,1000,11,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,32,1000,12,52.631579,294.101866,0.098800
simd,saxpy,f32,strided,32,1000,13,50.000000,279.396772,0.104000
simd,saxpy,f32,strided,32,1000,14,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,32,1000,15,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,32,1000,16,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,32,1000,17,52.631579,294.101866,0.098800
simd,saxpy,f32,strided,32,1000,18,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,32,1000,19,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,64,1000,0,47.619048,266.092164,0.109200
simd,saxpy,f32,strided,64,1000,1,57.142857,319.310597,0.091000
simd,saxpy,f32,strided,64,1000,2,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,3,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,64,1000,4,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,64,1000,5,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,6,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,7,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,64,1000,8,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,64,1000,9,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,64,1000,10,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,11,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,64,1000,12,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,64,1000,13,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,14,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,64,1000,15,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,16,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,64,1000,17,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,64,1000,18,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,64,1000,19,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,128,1000,0,18.348624,102.530926,0.283400
simd,saxpy,f32,strided,128,1000,1,51.282051,286.560792,0.101400
simd,saxpy,f32,strided,128,1000,2,57.142857,319.310597,0.091000
simd,saxpy,f32,strided,128,1000,3,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,4,55.555556,310.440858,0.093600
simd,saxpy,f32,strided,128,1000,5,55.555556,310.440858,0.093600
simd,saxpy,f32,strided,128,1000,6,55.555556,310.440858,0.093600
simd,saxpy,f32,strided,128,1000,7,57.142857,319.310597,0.091000
simd,saxpy,f32,strided,128,1000,8,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,9,57.142857,319.310597,0.091000
simd,saxpy,f32,strided,128,1000,10,57.142857,319.310597,0.091000
simd,saxpy,f32,strided,128,1000,11,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,12,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,13,60.606061,338.662754,0.085800
simd,saxpy,f32,strided,128,1000,14,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,15,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,16,58.823529,328.702085,0.088400
simd,saxpy,f32,strided,128,1000,17,57.142857,319.310597,0.091000
simd,saxpy,f32,strided,128,1000,18,55.555556,310.440858,0.093600
simd,saxpy,f32,strided,128,1000,19,55.555556,310.440858,0.093600
simd,saxpy,f32,strided,256,1000,0,21.978022,122.811768,0.236600
simd,saxpy,f32,strided,256,1000,1,64.516129,360.511964,0.080600
simd,saxpy,f32,strided,256,1000,2,64.516129,360.511964,0.080600
simd,saxpy,f32,strided,256,1000,3,64.516129,360.511964,0.080600
simd,saxpy,f32,strided,256,1000,4,62.500000,349.245965,0.083200
simd,saxpy,f32,strided,256,1000,5,64.516129,360.511964,0.080600
simd,saxpy,f32,strided,256,1000,6,62.500000,349.245965,0.083200
simd,saxpy,f32,strided,256,1000,7,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,8,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,9,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,10,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,256,1000,11,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,12,64.516129,360.511964,0.080600
simd,saxpy,f32,strided,256,1000,13,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,14,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,15,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,16,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,17,64.516129,360.511964,0.080600
simd,saxpy,f32,strided,256,1000,18,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,256,1000,19,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,512,1000,0,33.898305,189.421541,0.153400
simd,saxpy,f32,strided,512,1000,1,66.666667,372.529030,0.078000
simd,saxpy,f32,strided,512,1000,2,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,3,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,512,1000,4,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,5,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,6,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,7,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,512,1000,8,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,9,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,10,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,512,1000,11,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,512,1000,12,74.074074,413.921144,0.070200
simd,saxpy,f32,strided,512,1000,13,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,14,68.965517,385.374858,0.075400
simd,saxpy,f32,strided,512,1000,15,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,16,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,17,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,18,71.428571,399.138246,0.072800
simd,saxpy,f32,strided,512,1000,19,71.428571,399.138246,0.072800
simd,saxpy,f32,gather,1,1000,0,2.659574,14.861530,1.955200
simd,saxpy,f32,gather,1,1000,1,2.945508,16.459309,1.765400
simd,saxpy,f32,gather,1,1000,2,3.072197,17.167236,1.692600
simd,saxpy,f32,gather,1,1000,3,3.030303,16.933138,1.716000
simd,saxpy,f32,gather,1,1000,4,3.012048,16.831131,1.726400
simd,saxpy,f32,gather,1,1000,5,2.985075,16.680404,1.742000
simd,saxpy,f32,gather,1,1000,6,3.025719,16.907520,1.718600
simd,saxpy,f32,gather,1,1000,7,3.021148,16.881980,1.721200
simd,saxpy,f32,gather,1,1000,8,3.039514,16.984606,1.710800
simd,saxpy,f32,gather,1,1000,9,3.021148,16.881980,1.721200
simd,saxpy,f32,gather,1,1000,10,3.034901,16.958833,1.713400
simd,saxpy,f32,gather,1,1000,11,3.021148,16.881980,1.721200
simd,saxpy,f32,gather,1,1000,12,3.030303,16.933138,1.716000
simd,saxpy,f32,gather,1,1000,13,3.034901,16.958833,1.713400
simd,saxpy,f32,gather,1,1000,14,3.025719,16.907520,1.718600
simd,saxpy,f32,gather,1,1000,15,3.044140,17.010458,1.708200
simd,saxpy,f32,gather,1,1000,16,3.039514,16.984606,1.710800
simd,saxpy,f32,gather,1,1000,17,3.034901,16.958833,1.713400
simd,saxpy,f32,gather,1,1000,18,3.034901,16.958833,1.713400
simd,saxpy,f32,gather,1,1000,19,3.034901,16.958833,1.713400
simd,saxpy,f32,gather,2,1000,0,3.378378,18.878160,1.539200
simd,saxpy,f32,gather,2,1000,1,3.384095,18.910103,1.536600
simd,saxpy,f32,gather,2,1000,2,3.395586,18.974314,1.531400
simd,saxpy,f32,gather,2,1000,3,3.401361,19.006583,1.528800
simd,saxpy,f32,gather,2,1000,4,3.401361,19.006583,1.528800
simd,saxpy,f32,gather,2,1000,5,3.401361,19.006583,1.528800
simd,saxpy,f32,gather,2,1000,6,3.412969,19.071452,1.523600
simd,saxpy,f32,gather,2,1000,7,3.395586,18.974314,1.531400
simd,saxpy,f32,gather,2,1000,8,3.401361,19.006583,1.528800
simd,saxpy,f32,gather,2,1000,9,3.389831,18.942154,1.534000
simd,saxpy,f32,gather,2,1000,10,3.407155,19.038962,1.526200
simd,saxpy,f32,gather,2,1000,11,3.395586,18.974314,1.531400
simd,saxpy,f32,gather,2,1000,12,3.407155,19.038962,1.526200
simd,saxpy,f32,gather,2,1000,13,3.401361,19.006583,1.528800
simd,saxpy,f32,gather,2,1000,14,3.401361,19.006583,1.528800
simd,saxpy,f32,gather,2,1000,15,3.395586,18.974314,1.531400
simd,saxpy,f32,gather,2,1000,16,3.407155,19.038962,1.526200
simd,saxpy,f32,gather,2,1000,17,3.395586,18.974314,1.531400
simd,saxpy,f32,gather,2,1000,18,3.395586,18.974314,1.531400
simd,saxpy,f32,gather,2,1000,19,3.407155,19.038962,1.526200
simd,saxpy,f32,gather,4,1000,0,3.846154,21.492059,1.352000
simd,saxpy,f32,gather,4,1000,1,3.898635,21.785323,1.333800
simd,saxpy,f32,gather,4,1000,2,3.929273,21.956524,1.323400
simd,saxpy,f32,gather,4,1000,3,3.913894,21.870589,1.328600
simd,saxpy,f32,gather,4,1000,4,3.929273,21.956524,1.323400
simd,saxpy,f32,gather,4,1000,5,3.929273,21.956524,1.323400
simd,saxpy,f32,gather,4,1000,6,3.937008,21.999746,1.320800
simd,saxpy,f32,gather,4,1000,7,3.906250,21.827873,1.331200
simd,saxpy,f32,gather,4,1000,8,3.937008,21.999746,1.320800
simd,saxpy,f32,gather,4,1000,9,3.921569,21.913472,1.326000
simd,saxpy,f32,gather,4,1000,10,3.913894,21.870589,1.328600
simd,saxpy,f32,gather,4,1000,11,3.906250,21.827873,1.331200
simd,saxpy,f32,gather,4,1000,12,3.906250,21.827873,1.331200
simd,saxpy,f32,gather,4,1000,13,3.913894,21.870589,1.328600
simd,saxpy,f32,gather,4,1000,14,1.230012,6.873229,4.227600
simd,saxpy,f32,gather,4,1000,15,3.992016,22.307128,1.302600
simd,saxpy,f32,gather,4,1000,16,4.016064,22.441508,1.294800
simd,saxpy,f32,gather,4,1000,17,4.008016,22.396535,1.297400
simd,saxpy,f32,gather,4,1000,18,4.000000,22.351742,1.300000
simd,saxpy,f32,gather,4,1000,19,3.992016,22.307128,1.302600
simd,saxpy,f32,gather,8,1000,0,3.311258,18.503098,1.570400
simd,saxpy,f32,gather,8,1000,1,3.745318,20.928597,1.388400
simd,saxpy,f32,gather,8,1000,2,3.597122,20.100487,1.445600
simd,saxpy,f32,gather,8,1000,3,3.809524,21.287373,1.365000
simd,saxpy,f32,gather,8,1000,4,3.738318,20.889478,1.391000
simd,saxpy,f32,gather,8,1000,5,3.773585,21.086549,1.378000
simd,saxpy,f32,gather,8,1000,6,3.745318,20.928597,1.388400
simd,saxpy,f32,gather,8,1000,7,3.745318,20.928597,1.388400
simd,saxpy,f32,gather,8,1000,8,3.780718,21.126410,1.375400
simd,saxpy,f32,gather,8,1000,9,3.766478,21.046838,1.380600
simd,saxpy,f32,gather,8,1000,10,3.766478,21.046838,1.380600
simd,saxpy,f32,gather,8,1000,11,3.752345,20.967863,1.385800
simd,saxpy,f32,gather,8,1000,12,3.759398,21.007276,1.383200
simd,saxpy,f32,gather,8,1000,13,3.766478,21.046838,1.380600
simd,saxpy,f32,gather,8,1000,14,3.766478,21.046838,1.380600
simd,saxpy,f32,gather,8,1000,15,3.766478,21.046838,1.380600
simd,saxpy,f32,gather,8,1000,16,3.752345,20.967863,1.385800
simd,saxpy,f32,gather,8,1000,17,4.140787,23.138449,1.255800
simd,saxpy,f32,gather,8,1000,18,3.759398,21.007276,1.383200
simd,saxpy,f32,gather,8,1000,19,4.149378,23.186454,1.253200
simd,saxpy,f32,gather,16,1000,0,3.906250,21.827873,1.331200
simd,saxpy,f32,gather,16,1000,1,3.558719,19.885891,1.461200
simd,saxpy,f32,gather,16,1000,2,3.565062,19.921338,1.458600
simd,saxpy,f32,gather,16,1000,3,3.929273,21.956524,1.323400
simd,saxpy,f32,gather,16,1000,4,3.565062,19.921338,1.458600
simd,saxpy,f32,gather,16,1000,5,3.546099,19.815374,1.466400
simd,saxpy,f32,gather,16,1000,6,3.552398,19.850570,1.463800
simd,saxpy,f32,gather,16,1000,7,3.891051,21.742939,1.336400
simd,saxpy,f32,gather,16,1000,8,3.546099,19.815374,1.466400
simd,saxpy,f32,gather,16,1000,9,3.539823,19.780302,1.469000
simd,saxpy,f32,gather,16,1000,10,3.539823,19.780302,1.469000
simd,saxpy,f32,gather,16,1000,11,3.891051,21.742939,1.336400
simd,saxpy,f32,gather,16,1000,12,3.539823,19.780302,1.469000
simd,saxpy,f32,gather,16,1000,13,3.552398,19.850570,1.463800
simd,saxpy,f32,gather,16,1000,14,3.891051,21.742939,1.336400
simd,saxpy,f32,gather,16,1000,15,3.546099,19.815374,1.466400
simd,saxpy,f32,gather,16,1000,16,3.565062,19.921338,1.458600
simd,saxpy,f32,gather,16,1000,17,3.539823,19.780302,1.469000
simd,saxpy,f32,gather,16,1000,18,3.558719,19.885891,1.461200
simd,saxpy,f32,gather,16,1000,19,3.565062,19.921338,1.458600
simd,saxpy,f32,gather,32,1000,0,2.267574,12.671055,2.293200
simd,saxpy,f32,gather,32,1000,1,2.314815,12.935036,2.246400
simd,saxpy,f32,gather,32,1000,2,2.176279,12.160904,2.389400
simd,saxpy,f32,gather,32,1000,3,2.642008,14.763370,1.968200
simd,saxpy,f32,gather,32,1000,4,2.020202,11.288758,2.574000
simd,saxpy,f32,gather,32,1000,5,2.375297,13.273006,2.189200
simd,saxpy,f32,gather,32,1000,6,2.229654,12.459165,2.332200
simd,saxpy,f32,gather,32,1000,7,2.412545,13.481147,2.155400
simd,saxpy,f32,gather,32,1000,8,2.333722,13.040689,2.228200
simd,saxpy,f32,gather,32,1000,9,2.713704,15.164004,1.916200
simd,saxpy,f32,gather,32,1000,10,2.478315,13.848663,2.098200
simd,saxpy,f32,gather,32,1000,11,2.436054,13.612510,2.134600
simd,saxpy,f32,gather,32,1000,12,2.285714,12.772424,2.275000
simd,saxpy,f32,gather,32,1000,13,2.389486,13.352295,2.176200
simd,saxpy,f32,gather,32,1000,14,2.188184,12.227430,2.376400
simd,saxpy,f32,gather,32,1000,15,2.285714,12.772424,2.275000
simd,saxpy,f32,gather,32,1000,16,2.270148,12.685438,2.290600
simd,saxpy,f32,gather,32,1000,17,2.290951,12.801685,2.269800
simd,saxpy,f32,gather,32,1000,18,2.320186,12.965047,2.241200
simd,saxpy,f32,gather,32,1000,19,2.288330,12.787038,2.272400
simd,saxpy,f32,gather,64,1000,0,2.631579,14.705093,1.976000
simd,saxpy,f32,gather,64,1000,1,2.607562,14.570888,1.994200
simd,saxpy,f32,gather,64,1000,2,3.169572,17.711364,1.640600
simd,saxpy,f32,gather,64,1000,3,3.169572,17.711364,1.640600
simd,saxpy,f32,gather,64,1000,4,3.355705,18.751461,1.549600
simd,saxpy,f32,gather,64,1000,5,2.560819,14.309694,2.030600
simd,saxpy,f32,gather,64,1000,6,3.179650,17.767680,1.635400
simd,saxpy,f32,gather,64,1000,7,2.583979,14.439110,2.012400
simd,saxpy,f32,gather,64,1000,8,2.583979,14.439110,2.012400
simd,saxpy,f32,gather,64,1000,9,2.739726,15.309412,1.898000
simd,saxpy,f32,gather,64,1000,10,3.159558,17.655404,1.645800
simd,saxpy,f32,gather,64,1000,11,2.735978,15.288469,1.900600
simd,saxpy,f32,gather,64,1000,12,2.642008,14.763370,1.968200
simd,saxpy,f32,gather,64,1000,13,2.732240,15.267583,1.903200
simd,saxpy,f32,gather,64,1000,14,2.475248,13.831523,2.100800
simd,saxpy,f32,gather,64,1000,15,2.743484,15.330413,1.895400
simd,saxpy,f32,gather,64,1000,16,3.189793,17.824355,1.630200
simd,saxpy,f32,gather,64,1000,17,2.614379,14.608982,1.989000
simd,saxpy,f32,gather,64,1000,18,3.350084,18.720052,1.552200
simd,saxpy,f32,gather,64,1000,19,2.754821,15.393762,1.887600
simd,saxpy,f32,gather,128,1000,0,2.252252,12.585440,2.308800
simd,saxpy,f32,gather,128,1000,1,2.219756,12.403852,2.342600
simd,saxpy,f32,gather,128,1000,2,2.656042,14.841794,1.957800
simd,saxpy,f32,gather,128,1000,3,3.086420,17.246714,1.684800
simd,saxpy,f32,gather,128,1000,4,2.989537,16.705338,1.739400
simd,saxpy,f32,gather,128,1000,5,2.406739,13.448701,2.160600
simd,saxpy,f32,gather,128,1000,6,2.222222,12.417634,2.340000
simd,saxpy,f32,gather,128,1000,7,2.475248,13.831523,2.100800
simd,saxpy,f32,gather,128,1000,8,2.217295,12.390101,2.345200
simd,saxpy,f32,gather,128,1000,9,2.466091,13.780359,2.108600
simd,saxpy,f32,gather,128,1000,10,2.677376,14.961005,1.942200
simd,saxpy,f32,gather,128,1000,11,2.406739,13.448701,2.160600
simd,saxpy,f32,gather,128,1000,12,2.466091,13.780359,2.108600
simd,saxpy,f32,gather,128,1000,13,2.463054,13.763388,2.111200
simd,saxpy,f32,gather,128,1000,14,2.985075,16.680404,1.742000
simd,saxpy,f32,gather,128,1000,15,2.403846,13.432537,2.163200
simd,saxpy,f32,gather,128,1000,16,2.450980,13.695920,2.121600
simd,saxpy,f32,gather,128,1000,17,2.209945,12.349029,2.353000
simd,saxpy,f32,gather,128,1000,18,2.460025,13.746459,2.113800
simd,saxpy,f32,gather,128,1000,19,2.460025,13.746459,2.113800
simd,saxpy,f32,gather,256,1000,0,4.032258,22.531998,1.289600
simd,saxpy,f32,gather,256,1000,1,4.032258,22.531998,1.289600
simd,saxpy,f32,gather,256,1000,2,3.597122,20.100487,1.445600
simd,saxpy,f32,gather,256,1000,3,4.040404,22.577517,1.287000
simd,saxpy,f32,gather,256,1000,4,4.040404,22.577517,1.287000
simd,saxpy,f32,gather,256,1000,5,4.048583,22.623220,1.284400
simd,saxpy,f32,gather,256,1000,6,4.048583,22.623220,1.284400
simd,saxpy,f32,gather,256,1000,7,4.032258,22.531998,1.289600
simd,saxpy,f32,gather,256,1000,8,4.048583,22.623220,1.284400
simd,saxpy,f32,gather,256,1000,9,4.024145,22.486662,1.292200
simd,saxpy,f32,gather,256,1000,10,4.024145,22.486662,1.292200
simd,saxpy,f32,gather,256,1000,11,3.883495,21.700720,1.339000
simd,saxpy,f32,gather,256,1000,12,4.056795,22.669109,1.281800
simd,saxpy,f32,gather,256,1000,13,4.040404,22.577517,1.287000
simd,saxpy,f32,gather,256,1000,14,4.040404,22.577517,1.287000
simd,saxpy,f32,gather,256,1000,15,4.024145,22.486662,1.292200
simd,saxpy,f32,gather,256,1000,16,4.032258,22.531998,1.289600
simd,saxpy,f32,gather,256,1000,17,4.040404,22.577517,1.287000
simd,saxpy,f32,gather,256,1000,18,3.992016,22.307128,1.302600
simd,saxpy,f32,gather,256,1000,19,3.976143,22.218431,1.307800
simd,saxpy,f32,gather,512,1000,0,3.367003,18.814597,1.544400
simd,saxpy,f32,gather,512,1000,1,3.344482,18.688747,1.554800
simd,saxpy,f32,gather,512,1000,2,3.355705,18.751461,1.549600
simd,saxpy,f32,gather,512,1000,3,3.418803,19.104053,1.521000
simd,saxpy,f32,gather,512,1000,4,3.048780,17.036389,1.705600
simd,saxpy,f32,gather,512,1000,5,3.412969,19.071452,1.523600
simd,saxpy,f32,gather,512,1000,6,3.384095,18.910103,1.536600
