kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,1056978,7,0,0,3.282218,0.914016
saxpy,f32,1056978,8,0,0,3.673459,0.816669
saxpy,f32,1056978,9,0,0,3.927275,0.763888
saxpy,f32,1056978,10,0,0,4.163326,0.720578
saxpy,f32,1056978,11,0,0,4.045938,0.741484
saxpy,f32,1056978,12,0,0,4.306483,0.696624
saxpy,f32,1056978,13,0,0,3.202405,0.936796
saxpy,f32,1056978,14,0,0,1.640170,1.829079
saxpy,f32,1056978,15,0,0,3.786779,0.792230
saxpy,f32,1056978,16,0,0,4.297649,0.698056
saxpy,f32,1056978,17,0,0,4.234191,0.708518
saxpy,f32,1056978,18,0,0,3.152701,0.951565
saxpy,f32,1056978,19,0,0,2.465705,1.216691
saxpy,f32,1472547,0,0,0,2.063901,1.453558
saxpy,f32,1472547,1,0,0,2.297987,1.305490
saxpy,f32,1472547,2,0,0,2.617194,1.146266
saxpy,f32,1472547,3,0,0,2.891952,1.037362
saxpy,f32,1472547,4,0,0,3.512067,0.854198
saxpy,f32,1472547,5,0,0,2.723593,1.101486
saxpy,f32,1472547,6,0,0,2.673968,1.121928
saxpy,f32,1472547,7,0,0,3.111158,0.964271
saxpy,f32,1472547,8,0,0,2.525932,1.187681
saxpy,f32,1472547,9,0,0,3.479478,0.862198
saxpy,f32,1472547,10,0,0,4.001973,0.749630
saxpy,f32,1472547,11,0,0,4.084166,0.734544
saxpy,f32,1472547,12,0,0,4.339325,0.691352
saxpy,f32,1472547,13,0,0,3.011882,0.996055
saxpy,f32,1472547,14,0,0,3.009054,0.996991
saxpy,f32,1472547,15,0,0,3.401806,0.881884
saxpy,f32,1472547,16,0,0,4.173333,0.718850
saxpy,f32,1472547,17,0,0,2.887432,1.038985
saxpy,f32,1472547,18,0,0,3.835195,0.782229
saxpy,f32,1472547,19,0,0,3.904042,0.768434
saxpy,f32,2051504,0,0,0,2.656305,1.129388
saxpy,f32,2051504,1,0,0,3.384915,0.886285
saxpy,f32,2051504,2,0,0,3.690381,0.812924
saxpy,f32,2051504,3,0,0,2.581634,1.162055
saxpy,f32,2051504,4,0,0,3.033818,0.988853
saxpy,f32,2051504,5,0,0,2.597964,1.154750
saxpy,f32,2051504,6,0,0,1.692260,1.772778
saxpy,f32,2051504,7,0,0,1.754934,1.709466
saxpy,f32,2051504,8,0,0,2.625205,1.142768
saxpy,f32,2051504,9,0,0,3.107195,0.965501
saxpy,f32,2051504,10,0,0,3.352820,0.894769
saxpy,f32,2051504,11,0,0,3.668187,0.817843
saxpy,f32,2051504,12,0,0,3.936360,0.762125
saxpy,f32,2051504,13,0,0,2.546229,1.178213
saxpy,f32,2051504,14,0,0,3.011274,0.996256
saxpy,f32,2051504,15,0,0,2.812709,1.066587
saxpy,f32,2051504,16,0,0,3.075852,0.975340
saxpy,f32,2051504,17,0,0,2.080878,1.441699
saxpy,f32,2051504,18,0,0,2.319943,1.293135
saxpy,f32,2051504,19,0,0,2.641788,1.135594
saxpy,f32,2858088,0,0,0,1.690013,1.775134
saxpy,f32,2858088,1,0,0,2.323174,1.291337
saxpy,f32,2858088,2,0,0,1.568389,1.912791
saxpy,f32,2858088,3,0,0,2.063035,1.454169
saxpy,f32,2858088,4,0,0,1.665727,1.801015
saxpy,f32,2858088,5,0,0,2.371753,1.264887
saxpy,f32,2858088,6,0,0,2.478538,1.210391
saxpy,f32,2858088,7,0,0,2.510831,1.194824
saxpy,f32,2858088,8,0,0,2.460939,1.219047
saxpy,f32,2858088,9,0,0,1.306501,2.296210
saxpy,f32,2858088,10,0,0,2.242555,1.337760
saxpy,f32,2858088,11,0,0,2.265019,1.324492
saxpy,f32,2858088,12,0,0,2.353163,1.274880
saxpy,f32,2858088,13,0,0,2.919868,1.027444
saxpy,f32,2858088,14,0,0,2.419071,1.240146
saxpy,f32,2858088,15,0,0,2.425148,1.237038
saxpy,f32,2858088,16,0,0,2.622588,1.143908
saxpy,f32,2858088,17,0,0,2.628694,1.141251
saxpy,f32,2858088,18,0,0,2.354565,1.274121
saxpy,f32,2858088,19,0,0,2.557632,1.172960
saxpy,f32,3981793,0,0,0,2.507755,1.196289
saxpy,f32,3981793,1,0,0,2.447173,1.225904
saxpy,f32,3981793,2,0,0,2.607976,1.150317
saxpy,f32,3981793,3,0,0,1.855982,1.616395
saxpy,f32,3981793,4,0,0,2.428246,1.235459
saxpy,f32,3981793,5,0,0,1.828188,1.640969
