kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,7312,19,0,0,24.923339,0.208640
saxpy,f32,10186,0,0,0,10.214536,0.509078
saxpy,f32,10186,1,0,0,12.239039,0.424870
saxpy,f32,10186,2,0,0,12.680772,0.410070
saxpy,f32,10186,3,0,0,12.688667,0.409815
saxpy,f32,10186,4,0,0,12.357793,0.420787
saxpy,f32,10186,5,0,0,12.532595,0.414918
saxpy,f32,10186,6,0,0,12.696573,0.409559
saxpy,f32,10186,7,0,0,12.712414,0.409049
saxpy,f32,10186,8,0,0,12.784191,0.406752
saxpy,f32,10186,9,0,0,12.641439,0.411346
saxpy,f32,10186,10,0,0,12.776176,0.407008
saxpy,f32,10186,11,0,0,12.501840,0.415939
saxpy,f32,10186,12,0,0,12.752190,0.407773
saxpy,f32,10186,13,0,0,12.672886,0.410325
saxpy,f32,10186,14,0,0,12.649286,0.411090
saxpy,f32,10186,15,0,0,12.696573,0.409559
saxpy,f32,10186,16,0,0,12.548030,0.414408
saxpy,f32,10186,17,0,0,12.617957,0.412111
saxpy,f32,10186,18,0,0,12.517199,0.415428
saxpy,f32,10186,19,0,0,12.712414,0.409049
saxpy,f32,14191,0,0,0,10.910069,0.476624
saxpy,f32,14191,1,0,0,12.246764,0.424602
saxpy,f32,14191,2,0,0,12.775878,0.407017
saxpy,f32,14191,3,0,0,12.968479,0.400972
saxpy,f32,14191,4,0,0,12.839439,0.405002
saxpy,f32,14191,5,0,0,12.810469,0.405918
saxpy,f32,14191,6,0,0,12.770130,0.407200
saxpy,f32,14191,7,0,0,12.968479,0.400972
saxpy,f32,14191,8,0,0,12.712942,0.409032
saxpy,f32,14191,9,0,0,12.874376,0.403903
saxpy,f32,14191,10,0,0,12.561062,0.413978
saxpy,f32,14191,11,0,0,12.701566,0.409398
saxpy,f32,14191,12,0,0,12.764388,0.407383
saxpy,f32,14191,13,0,0,12.827836,0.405368
saxpy,f32,14191,14,0,0,13.112240,0.396576
saxpy,f32,14191,15,0,0,12.656264,0.410864
saxpy,f32,14191,16,0,0,12.764388,0.407383
saxpy,f32,14191,17,0,0,12.856884,0.404453
saxpy,f32,14191,18,0,0,12.605684,0.412512
saxpy,f32,14191,19,0,0,13.027994,0.399140
saxpy,f32,19771,0,0,0,10.955125,0.474664
saxpy,f32,19771,1,0,0,11.648895,0.446394
saxpy,f32,19771,2,0,0,12.370347,0.420360
saxpy,f32,19771,3,0,0,10.546133,0.493072
saxpy,f32,19771,4,0,0,11.102751,0.468352
saxpy,f32,19771,5,0,0,11.068570,0.469799
saxpy,f32,19771,6,0,0,11.053102,0.470456
saxpy,f32,19771,7,0,0,11.068570,0.469799
saxpy,f32,19771,8,0,0,11.108989,0.468089
saxpy,f32,19771,9,0,0,11.093408,0.468747
saxpy,f32,19771,10,0,0,11.031520,0.471377
saxpy,f32,19771,11,0,0,11.050014,0.470588
saxpy,f32,19771,12,0,0,11.053102,0.470456
saxpy,f32,19771,13,0,0,11.068570,0.469799
saxpy,f32,19771,14,0,0,11.071669,0.469667
saxpy,f32,19771,15,0,0,11.046927,0.470719
saxpy,f32,19771,16,0,0,11.040759,0.470982
saxpy,f32,19771,17,0,0,11.068570,0.469799
saxpy,f32,19771,18,0,0,11.019225,0.471902
saxpy,f32,19771,19,0,0,11.077871,0.469404
saxpy,f32,27544,0,0,0,7.262589,0.715998
saxpy,f32,27544,1,0,0,7.657262,0.679094
saxpy,f32,27544,2,0,0,7.675397,0.677489
saxpy,f32,27544,3,0,0,7.693618,0.675885
saxpy,f32,27544,4,0,0,7.715166,0.673997
saxpy,f32,27544,5,0,0,7.597077,0.684474
saxpy,f32,27544,6,0,0,7.678606,0.677206
saxpy,f32,27544,7,0,0,7.618086,0.682586
saxpy,f32,27544,8,0,0,7.649819,0.679755
saxpy,f32,27544,9,0,0,7.723819,0.673242
saxpy,f32,27544,10,0,0,7.637095,0.680887
saxpy,f32,27544,11,0,0,7.012091,0.741576
saxpy,f32,27544,12,0,0,12.259457,0.424162
saxpy,f32,27544,13,0,0,12.218674,0.425578
saxpy,f32,27544,14,0,0,12.245832,0.424634
saxpy,f32,27544,15,0,0,12.167403,0.427371
saxpy,f32,27544,16,0,0,12.210550,0.425861
saxpy,f32,27544,17,0,0,12.151301,0.427938
saxpy,f32,27544,18,0,0,12.289538,0.423124
saxpy,f32,27544,19,0,0,12.254004,0.424351
saxpy,f32,38374,0,0,0,10.638115,0.488808
saxpy,f32,38374,1,0,0,11.677164,0.445314
saxpy,f32,38374,2,0,0,10.556182,0.492602
saxpy,f32,38374,3,0,0,10.742337,0.484066
saxpy,f32,38374,4,0,0,10.810423,0.481017
saxpy,f32,38374,5,0,0,10.707868,0.485624
saxpy,f32,38374,6,0,0,11.617073,0.447617
saxpy,f32,38374,7,0,0,11.899845,0.436980
saxpy,f32,38374,8,0,0,9.969347,0.521599
saxpy,f32,38374,9,0,0,10.038451,0.518008
saxpy,f32,38374,10,0,0,11.031043,0.471397
saxpy,f32,38374,11,0,0,11.686054,0.444975
saxpy,f32,38374,12,0,0,11.636446,0.446872
saxpy,f32,38374,13,0,0,11.773892,0.441655
saxpy,f32,38374,14,0,0,11.650577,0.446330
saxpy,f32,38374,15,0,0,10.799775,0.481492
saxpy,f32,38374,16,0,0,11.664742,0.445788
saxpy,f32,38374,17,0,0,8.591225,0.605269
saxpy,f32,38374,18,0,0,8.200214,0.634130
saxpy,f32,38374,19,0,0,10.607242,0.490231
saxpy,f32,53461,0,0,0,9.037951,0.575352
saxpy,f32,53461,1,0,0,9.573641,0.543158
saxpy,f32,53461,2,0,0,9.723379,0.534794
saxpy,f32,53461,3,0,0,8.860457,0.586877
